timestamp_ms,moduleID,motorID,currentSpeed,targetSpeed,PIDOutput,POutput,IOutput,DOutput
timestamp_ms,moduleID,motorID,currentSpeed,targetSpeed,PIDOutput,POutput,IOutput,DOutput
1748615922396,MOD1,34040,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922397,MOD1,34041,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922407,MOD1,34051,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922408,MOD1,34052,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922418,MOD1,34062,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922419,MOD1,34063,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922430,MOD1,34073,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922430,MOD1,34074,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922441,MOD1,34084,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922441,MOD1,34085,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922453,MOD1,34095,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922453,MOD1,34096,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922462,MOD1,34106,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922463,MOD1,34107,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922473,MOD1,34117,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922474,MOD1,34118,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922484,MOD1,34128,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922485,MOD1,34129,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922496,MOD1,34139,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922496,MOD1,34140,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922506,MOD1,34150,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922507,MOD1,34151,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922518,MOD1,34161,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922518,MOD1,34162,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922530,MOD1,34172,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922530,MOD1,34173,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922540,MOD1,34183,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922540,MOD1,34184,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922554,MOD1,34194,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922556,MOD1,34195,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922562,MOD1,34205,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922563,MOD1,34206,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922573,MOD1,34216,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922573,MOD1,34217,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922583,MOD1,34227,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922584,MOD1,34228,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922597,MOD1,34238,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922598,MOD1,34239,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922605,MOD1,34249,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922606,MOD1,34250,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922617,MOD1,34260,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922617,MOD1,34261,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922630,MOD1,34271,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922630,MOD1,34272,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922639,MOD1,34282,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922639,MOD1,34283,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922650,MOD1,34293,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922651,MOD1,34294,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922661,MOD1,34304,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922661,MOD1,34305,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922671,MOD1,34315,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922672,MOD1,34316,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922682,MOD1,34326,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922684,MOD1,34327,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922695,MOD1,34337,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922696,MOD1,34338,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922704,MOD1,34348,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922705,MOD1,34349,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922717,MOD1,34359,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922717,MOD1,34360,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922733,MOD1,34370,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922733,MOD1,34371,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922739,MOD1,34381,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922739,MOD1,34382,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922749,MOD1,34392,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922749,MOD1,34393,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922760,MOD1,34403,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922761,MOD1,34404,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922771,MOD1,34414,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922771,MOD1,34415,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922781,MOD1,34425,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922782,MOD1,34426,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922792,MOD1,34436,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922793,MOD1,34437,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922813,MOD1,34447,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922813,MOD1,34448,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922815,MOD1,34458,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922815,MOD1,34459,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922825,MOD1,34469,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922826,MOD1,34470,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922837,MOD1,34480,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922837,MOD1,34481,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922847,MOD1,34491,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922848,MOD1,34492,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922858,MOD1,34502,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922859,MOD1,34503,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922869,MOD1,34513,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922871,MOD1,34514,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922881,MOD1,34524,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922882,MOD1,34525,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922891,MOD1,34535,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922893,MOD1,34536,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922902,MOD1,34546,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922906,MOD1,34547,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922913,MOD1,34557,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922915,MOD1,34558,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922925,MOD1,34568,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922927,MOD1,34569,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922937,MOD1,34579,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922937,MOD1,34580,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922947,MOD1,34590,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922947,MOD1,34591,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922958,MOD1,34601,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922964,MOD1,34602,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922969,MOD1,34612,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922969,MOD1,34613,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922980,MOD1,34623,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922980,MOD1,34624,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615922991,MOD1,34634,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615922991,MOD1,34635,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923001,MOD1,34645,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923002,MOD1,34646,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923013,MOD1,34656,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923014,MOD1,34657,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923024,MOD1,34667,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923024,MOD1,34668,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923039,MOD1,34678,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923039,MOD1,34679,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923046,MOD1,34689,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923047,MOD1,34690,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923057,MOD1,34700,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923057,MOD1,34701,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923067,MOD1,34711,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923067,MOD1,34712,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923078,MOD1,34722,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923079,MOD1,34723,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923090,MOD1,34733,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923091,MOD1,34734,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923101,MOD1,34744,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923101,MOD1,34745,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923112,MOD1,34755,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923112,MOD1,34756,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923123,MOD1,34766,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923123,MOD1,34767,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923142,MOD1,34778,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923145,MOD1,34788,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923145,MOD1,34789,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923156,MOD1,34799,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923157,MOD1,34800,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923170,MOD1,34810,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923170,MOD1,34811,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923178,MOD1,34821,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923178,MOD1,34822,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923188,MOD1,34832,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923190,MOD1,34833,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923200,MOD1,34843,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923201,MOD1,34844,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923211,MOD1,34854,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923211,MOD1,34855,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923222,MOD1,34865,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923222,MOD1,34866,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923237,MOD1,34876,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923237,MOD1,34877,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923246,MOD1,34887,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923247,MOD1,34888,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923254,MOD1,34898,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923255,MOD1,34899,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923266,MOD1,34909,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923267,MOD1,34910,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923277,MOD1,34920,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923278,MOD1,34921,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923288,MOD1,34931,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923289,MOD1,34932,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923298,MOD1,34942,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923299,MOD1,34943,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923309,MOD1,34953,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923310,MOD1,34954,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923321,MOD1,34964,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923321,MOD1,34965,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923332,MOD1,34975,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923332,MOD1,34976,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923346,MOD1,34986,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923346,MOD1,34987,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923354,MOD1,34997,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923354,MOD1,34998,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923364,MOD1,35008,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923365,MOD1,35009,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923376,MOD1,35019,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923376,MOD1,35020,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923386,MOD1,35030,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923387,MOD1,35031,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923397,MOD1,35041,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923398,MOD1,35042,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923408,MOD1,35052,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923411,MOD1,35053,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923420,MOD1,35063,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923420,MOD1,35064,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923429,MOD1,35074,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923431,MOD1,35075,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923440,MOD1,35085,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923442,MOD1,35086,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923452,MOD1,35096,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923463,MOD1,35107,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923464,MOD1,35108,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923474,MOD1,35118,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923475,MOD1,35119,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923485,MOD1,35129,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923488,MOD1,35130,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923496,MOD1,35140,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923497,MOD1,35141,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923508,MOD1,35151,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923508,MOD1,35152,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923518,MOD1,35162,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923519,MOD1,35163,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923530,MOD1,35173,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923530,MOD1,35174,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923541,MOD1,35184,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923541,MOD1,35185,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923552,MOD1,35195,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923552,MOD1,35196,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923562,MOD1,35206,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923563,MOD1,35207,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923580,MOD1,35217,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923580,MOD1,35218,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923585,MOD1,35228,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923585,MOD1,35229,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923595,MOD1,35239,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923596,MOD1,35240,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923607,MOD1,35250,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923607,MOD1,35251,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923618,MOD1,35261,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923618,MOD1,35262,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923629,MOD1,35272,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923629,MOD1,35273,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923640,MOD1,35283,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923641,MOD1,35284,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923653,MOD1,35294,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923653,MOD1,35295,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923662,MOD1,35305,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923662,MOD1,35306,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923672,MOD1,35316,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923673,MOD1,35317,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923685,MOD1,35327,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923685,MOD1,35328,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923694,MOD1,35338,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923695,MOD1,35339,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923705,MOD1,35349,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923705,MOD1,35350,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923718,MOD1,35360,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923719,MOD1,35361,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923728,MOD1,35371,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923729,MOD1,35372,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923739,MOD1,35382,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923739,MOD1,35383,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923750,MOD1,35393,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923757,MOD1,35394,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923764,MOD1,35404,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923764,MOD1,35405,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923772,MOD1,35415,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923772,MOD1,35416,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923783,MOD1,35426,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923783,MOD1,35427,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923793,MOD1,35437,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923795,MOD1,35438,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923804,MOD1,35448,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923805,MOD1,35449,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923816,MOD1,35459,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923816,MOD1,35460,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923826,MOD1,35470,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923827,MOD1,35471,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923838,MOD1,35481,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923839,MOD1,35482,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923849,MOD1,35492,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923849,MOD1,35493,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923859,MOD1,35503,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923864,MOD1,35504,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923871,MOD1,35514,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923871,MOD1,35515,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923881,MOD1,35525,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923882,MOD1,35526,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923894,MOD1,35536,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923895,MOD1,35537,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923903,MOD1,35547,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923904,MOD1,35548,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923914,MOD1,35558,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923916,MOD1,35559,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923925,MOD1,35569,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923926,MOD1,35570,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923937,MOD1,35580,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923937,MOD1,35581,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923948,MOD1,35591,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923948,MOD1,35592,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923968,MOD1,35602,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923968,MOD1,35603,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923969,MOD1,35613,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923970,MOD1,35614,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923980,MOD1,35624,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615923980,MOD1,35625,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615923991,MOD1,35635,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924003,MOD1,35646,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924003,MOD1,35647,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924013,MOD1,35657,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924014,MOD1,35658,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924025,MOD1,35668,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924026,MOD1,35669,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924036,MOD1,35679,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924036,MOD1,35680,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924047,MOD1,35690,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924047,MOD1,35691,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924058,MOD1,35701,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924062,MOD1,35702,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924069,MOD1,35712,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924069,MOD1,35713,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924080,MOD1,35723,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924081,MOD1,35724,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924094,MOD1,35734,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924095,MOD1,35735,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924101,MOD1,35745,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924102,MOD1,35746,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924112,MOD1,35756,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924114,MOD1,35757,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924124,MOD1,35767,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924124,MOD1,35768,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924136,MOD1,35778,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924136,MOD1,35779,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924145,MOD1,35789,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924146,MOD1,35790,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924156,MOD1,35800,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924157,MOD1,35801,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924167,MOD1,35811,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924168,MOD1,35812,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924178,MOD1,35822,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924179,MOD1,35823,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924189,MOD1,35833,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924190,MOD1,35834,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924200,MOD1,35844,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924201,MOD1,35845,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924211,MOD1,35855,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924212,MOD1,35856,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924223,MOD1,35866,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924231,MOD1,35867,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924233,MOD1,35877,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924234,MOD1,35878,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924246,MOD1,35888,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924246,MOD1,35889,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924265,MOD1,35899,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924265,MOD1,35900,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924270,MOD1,35910,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924270,MOD1,35911,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924278,MOD1,35921,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924278,MOD1,35922,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924288,MOD1,35932,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924292,MOD1,35933,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924299,MOD1,35943,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924300,MOD1,35944,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615924311,MOD1,35954,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615924311,MOD1,35955,12,0.00,0.00,0.00,0.00,0.00,0.00
